LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,12:10,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,15:50,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,19:00,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:40,QUARTA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,19:10,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:35,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:05,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,22:28,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:20,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,15:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:50,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,15:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:40,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,QUEDA,0,0,0,0,0,0,0,1,0,0,00:15,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,1,0,0,0,13:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,06:39,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,11:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,0,0,0,0,0,0,1,1,0,0,09:30,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,20:20,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:40,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:21,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,08:10,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,07:56,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,14:47,QUARTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,10:45,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,16:15,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,15:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,18:10,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,18:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,19:45,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,09:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,22:15,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,08:15,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,13:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,13:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,17:55,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,3,0,0,0,0,0,0,0,0,0,09:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,18:30,QUINTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,20:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,08:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:50,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,13:34,QUINTA-FEIRA,BOM,SUL,1,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,04:15,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,02:20,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,21:30,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,06:52,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,17:45,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,11:15,QUINTA-FEIRA,BOM,SUL,0,1
Cruzamento,COLISAO,1,0,0,1,0,0,0,0,0,0,14:15,QUINTA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,21:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,12:30,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,23:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,23:30,QUINTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,08:50,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,23:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,14:20,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,14:05,SEXTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,0,0,1,0,0,0,1,0,0,0,16:30,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:30,SEXTA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,01:15,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:40,SEXTA-FEIRA,CHUVOSO,SUL,0,1
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,22:55,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,02:20,SEXTA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:30,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:45,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,15:15,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:45,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,23:10,SEXTA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,18:40,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,11:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,18:30,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,1,0,0,17:40,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,21:35,SEXTA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:00,SEXTA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:30,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,1,0,0,0,16:00,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,09:50,SEXTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:40,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,10:15,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:50,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,10:32,SEXTA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,00:10,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,19:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,21:41,SABADO,BOM,SUL,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,07:20,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,21:10,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:25,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,1,0,0,0,12:12,SABADO,CHUVOSO,SUL,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,05:40,SABADO,CHUVOSO,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,08:45,SABADO,NUBLADO,SUL,0,0
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,12:50,SABADO,CHUVOSO,CENTRO,0,0
Logradouro,CAPOTAGEM,1,0,0,0,0,0,0,0,0,0,02:30,SABADO,BOM,LESTE,0,0
Cruzamento,CHOQUE,0,1,0,0,0,0,0,0,0,0,21:25,SABADO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,05:30,SABADO,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,21:00,SABADO,NUBLADO,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,12:15,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,13:00,SABADO,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,17:15,SABADO,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:00,SABADO,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,19:25,SABADO,BOM,SUL,0,1
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:00,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:30,SABADO,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:45,SABADO,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,12:35,SABADO,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,12:55,SABADO,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,04:00,SABADO,CHUVOSO,LESTE,0,0
Logradouro,EVENTUAL,0,0,0,0,0,0,0,2,0,0,00:30,SABADO,CHUVOSO,LESTE,0,1
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,11:00,SABADO,BOM,LESTE,0,0
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,08:10,SABADO,CHUVOSO,CENTRO,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,16:00,DOMINGO,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:00,DOMINGO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,17:15,DOMINGO,CHUVOSO,CENTRO,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,13:45,DOMINGO,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,22:30,DOMINGO,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,21:30,DOMINGO,BOM,LESTE,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,23:30,DOMINGO,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:30,DOMINGO,CHUVOSO,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,07:45,DOMINGO,NUBLADO,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:50,DOMINGO,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,14:30,DOMINGO,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,18:30,DOMINGO,CHUVOSO,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,21:21,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,06:50,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,14:25,SEGUNDA-FEIRA,NUBLADO,SUL,0,0
Cruzamento,COLISAO,0,1,0,0,0,0,1,0,0,0,08:49,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:15,SEGUNDA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:40,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,12:50,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,EVENTUAL,1,0,0,0,0,0,0,0,0,0,05:30,SEGUNDA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,08:10,SEGUNDA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,17:00,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,05:15,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,16:25,SEGUNDA-FEIRA,NUBLADO,CENTRO,0,0
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,08:10,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,0,0,1,15:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,15:25,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,08:30,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,14:30,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,0,0,1,0,0,0,0,0,0,0,19:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,12:30,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,CHOQUE,1,1,0,0,0,0,0,0,0,0,13:40,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Cruzamento,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,15:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,0,0,0,0,0,0,0,1,0,0,15:00,SEGUNDA-FEIRA,BOM,NORTE,0,1
Cruzamento,QUEDA,0,0,0,0,0,0,0,1,0,0,11:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,EVENTUAL,1,0,0,0,0,0,0,0,0,0,21:30,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:00,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,0,0,0,09:00,SEGUNDA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,EVENTUAL,1,0,0,0,0,0,0,0,0,0,09:00,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,12:35,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,16:20,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,1,0,0,0,09:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,10:45,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,15:15,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,10:35,SEGUNDA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,13:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:35,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,08:15,SEGUNDA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,23:10,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,06:50,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,4,0,0,0,0,0,0,0,0,0,07:57,SEGUNDA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,1,1,0,0,0,0,0,0,0,20:30,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,09:26,TERCA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,09:00,TERCA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,COLISAO,1,0,0,0,0,1,0,0,0,0,07:30,TERCA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,07:55,TERCA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,CHOQUE,1,0,0,1,0,0,0,0,0,0,07:50,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,23:50,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,1,0,0,0,1,0,0,0,0,0,10:40,TERCA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,16:30,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,18:40,TERCA-FEIRA,NUBLADO,CENTRO,0,0
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,08:30,TERCA-FEIRA,CHUVOSO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,17:50,TERCA-FEIRA,CHUVOSO,CENTRO,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,18:29,TERCA-FEIRA,NUBLADO,SUL,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:50,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,18:30,TERCA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,16:00,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,10:10,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,10:50,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,10:15,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,3,0,0,0,0,0,0,0,0,0,07:40,TERCA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,17:02,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,08:30,TERCA-FEIRA,CHUVOSO,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:33,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,10:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,11:30,TERCA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,0,1,1,0,0,0,0,0,0,0,06:50,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,15:15,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,11:55,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,11:05,TERCA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,16:40,TERCA-FEIRA,CHUVOSO,LESTE,0,0
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,08:30,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,20:50,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,10:40,TERCA-FEIRA,CHUVOSO,SUL,0,1
Logradouro,CHOQUE,3,0,0,0,0,0,0,0,0,0,20:25,TERCA-FEIRA,NUBLADO,NORTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,23:47,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,10:00,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:40,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,20:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,4,0,0,0,0,0,0,0,0,0,12:25,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Cruzamento,COLISAO,3,0,0,0,0,0,0,0,0,0,12:30,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,0,08:05,TERCA-FEIRA,CHUVOSO,NORTE,0,0
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,18:00,TERCA-FEIRA,CHUVOSO,NORTE,0,1
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,18:00,TERCA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,09:05,TERCA-FEIRA,CHUVOSO,LESTE,0,0
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,15:50,QUARTA-FEIRA,NUBLADO,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,19:33,QUARTA-FEIRA,BOM,SUL,1,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,09:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,14:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,16:40,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,13:00,QUARTA-FEIRA,NUBLADO,SUL,0,0
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,13:10,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,14:30,QUARTA-FEIRA,NUBLADO,CENTRO,0,0
