LOCAL,TIPO_ACID,HORA,DIA_SEM,TEMPO,REGIAO,FATAIS,FERIDOS_GR
Cruzamento,ABALROAMENTO,21:20,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,15:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:15,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:40,QUARTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,09:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,13:30,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,11:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,07:29,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,11:46,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,21:16,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,21:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:50,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,QUEDA,08:25,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,11:05,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:00,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,11:30,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,14:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,11:02,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,15:25,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,12:18,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,08:25,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,02:30,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,09:20,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,11:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,17:00,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,19:30,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,21:07,QUARTA-FEIRA,NUBLADO,LESTE,0,0
Logradouro,ATROPELAMENTO,08:10,QUARTA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,07:45,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,12:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:00,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,EVENTUAL,00:05,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,11:35,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,18:10,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,10:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,11:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,14:25,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,19:05,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,08:00,QUINTA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,11:07,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,05:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,08:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,00:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,EVENTUAL,08:40,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,11:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,20:30,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,08:00,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,08:10,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,17:50,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,CHOQUE,18:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,17:15,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,03:45,QUINTA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,20:20,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,18:00,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,17:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,06:30,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,11:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,07:05,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,18:30,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,10:18,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:30,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,13:23,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,16:30,QUINTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,08:19,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,13:30,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,06:00,QUINTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,12:05,QUINTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,10:55,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,19:24,QUINTA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,18:40,QUINTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,08:45,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,13:20,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,10:00,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,18:11,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,17:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,QUEDA,05:05,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,12:55,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,10:00,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,14:15,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,EVENTUAL,23:57,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,21:45,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:40,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,16:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,20:00,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,19:45,SEXTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,15:30,SEXTA-FEIRA,BOM,SUL,0,0
Logradouro,QUEDA,22:15,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,12:25,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,13:10,SEXTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,13:50,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,13:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,17:40,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,16:20,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,14:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,16:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,13:00,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,12:30,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,15:30,SEXTA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,06:45,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,TOMBAMENTO,08:00,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,CAPOTAGEM,06:00,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,16:30,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:55,SEXTA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,08:18,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,11:40,SEXTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,08:45,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,18:23,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,09:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,19:04,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:00,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,07:50,SEXTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,07:00,SEXTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,17:30,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,11:30,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,13:15,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,17:12,SABADO,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,15:30,SABADO,BOM,CENTRO,0,1
Logradouro,ABALROAMENTO,19:48,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,16:25,SABADO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,19:00,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,18:00,SABADO,BOM,CENTRO,0,0
Logradouro,COLISAO,11:15,SABADO,BOM,SUL,0,0
Cruzamento,EVENTUAL,07:23,SABADO,NUBLADO,CENTRO,0,0
Logradouro,COLISAO,18:30,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,20:30,SABADO,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,06:25,SABADO,BOM,SUL,0,1
Logradouro,ABALROAMENTO,15:40,SABADO,BOM,NORTE,0,1
Logradouro,COLISAO,15:00,SABADO,CHUVOSO,LESTE,0,0
Logradouro,COLISAO,06:50,SABADO,BOM,NORTE,0,0
Cruzamento,QUEDA,12:00,SABADO,BOM,NORTE,0,1
Logradouro,CHOQUE,18:00,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,15:25,SABADO,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,02:00,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,18:05,SABADO,BOM,LESTE,0,0
Logradouro,COLISAO,16:00,SABADO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,01:00,SABADO,BOM,LESTE,0,0
Cruzamento,COLISAO,15:40,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,19:00,SABADO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,21:21,SABADO,BOM,SUL,0,0
Logradouro,COLISAO,10:40,SABADO,BOM,SUL,0,0
Logradouro,QUEDA,10:07,SABADO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,04:00,SABADO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,19:05,SABADO,BOM,NORTE,0,0
Cruzamento,COLISAO,08:19,SABADO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,20:15,SABADO,BOM,NORTE,0,0
Logradouro,CHOQUE,02:00,SABADO,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,13:42,SABADO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,21:30,DOMINGO,BOM,SUL,0,1
Logradouro,COLISAO,22:40,DOMINGO,BOM,CENTRO,0,0
Logradouro,COLISAO,08:45,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,08:32,DOMINGO,BOM,SUL,0,0
Logradouro,ABALROAMENTO,18:30,DOMINGO,BOM,CENTRO,0,0
Logradouro,CHOQUE,14:00,DOMINGO,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,10:00,DOMINGO,BOM,SUL,0,0
Logradouro,CHOQUE,14:25,DOMINGO,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,17:45,DOMINGO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,16:25,DOMINGO,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:00,DOMINGO,BOM,SUL,0,0
Cruzamento,COLISAO,16:30,DOMINGO,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,00:38,DOMINGO,BOM,LESTE,0,0
Cruzamento,COLISAO,23:00,DOMINGO,BOM,CENTRO,0,0
Logradouro,QUEDA,03:10,DOMINGO,BOM,SUL,0,1
Logradouro,ATROPELAMENTO,11:30,DOMINGO,BOM,SUL,1,0
Cruzamento,ABALROAMENTO,08:40,DOMINGO,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,18:40,DOMINGO,BOM,NORTE,0,0
Cruzamento,COLISAO,10:10,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,16:30,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:40,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,QUEDA,06:15,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,10:44,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,CHOQUE,09:55,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,07:45,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,14:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,14:40,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,21:05,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,EVENTUAL,01:31,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,13:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,13:55,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,20:30,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,19:30,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,07:30,SEGUNDA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,12:00,SEGUNDA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,13:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,17:20,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,23:50,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,10:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,13:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,15:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:30,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,14:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,18:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,08:30,SEGUNDA-FEIRA,BOM,SUL,0,1
Cruzamento,CHOQUE,12:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,08:55,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,16:50,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,07:40,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,18:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:10,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,08:18,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,07:45,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,11:10,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,19:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,10:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,09:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,ATROPELAMENTO,12:35,SEGUNDA-FEIRA,BOM,LESTE,0,1
Logradouro,ABALROAMENTO,02:00,SEGUNDA-FEIRA,BOM,NORTE,0,1
Logradouro,COLISAO,18:40,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,EVENTUAL,10:50,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,11:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,07:20,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,07:00,SEGUNDA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,10:15,SEGUNDA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,19:00,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:15,SEGUNDA-FEIRA,BOM,NORTE,0,0
Logradouro,ATROPELAMENTO,08:50,SEGUNDA-FEIRA,BOM,NORTE,0,1
Logradouro,COLISAO,15:30,SEGUNDA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,11:00,SEGUNDA-FEIRA,BOM,SUL,0,0
Cruzamento,COLISAO,15:15,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,16:59,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,14:00,TERCA-FEIRA,BOM,CENTRO,0,1
Cruzamento,COLISAO,14:15,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,10:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,ATROPELAMENTO,12:20,TERCA-FEIRA,BOM,CENTRO,1,0
Logradouro,COLISAO,21:10,TERCA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,08:30,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,14:00,TERCA-FEIRA,BOM,SUL,0,1
Logradouro,COLISAO,17:20,TERCA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,12:00,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,CHOQUE,11:45,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,10:40,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:10,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,11:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,15:45,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,14:35,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,03:05,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,14:30,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,12:20,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,12:00,TERCA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,09:20,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:20,TERCA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,09:00,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,EVENTUAL,16:20,TERCA-FEIRA,BOM,NORTE,0,0
Cruzamento,COLISAO,09:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:05,TERCA-FEIRA,BOM,LESTE,0,1
Logradouro,ATROPELAMENTO,20:40,TERCA-FEIRA,BOM,NORTE,0,1
Cruzamento,ABALROAMENTO,12:40,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,12:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,10:45,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,10:30,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:29,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:20,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,20:45,TERCA-FEIRA,BOM,LESTE,0,0
Cruzamento,ABALROAMENTO,03:00,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,07:33,TERCA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,16:10,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:40,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,17:00,TERCA-FEIRA,BOM,LESTE,0,0
Logradouro,CHOQUE,09:45,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,17:30,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,10:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,16:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,17:00,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,06:50,QUARTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,COLISAO,08:25,QUARTA-FEIRA,BOM,SUL,0,0
Cruzamento,ABALROAMENTO,12:15,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,17:30,QUARTA-FEIRA,BOM,NORTE,0,1
Logradouro,ABALROAMENTO,13:35,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,22:20,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,QUEDA,12:50,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,21:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,05:10,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,CHOQUE,11:05,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:30,QUARTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,18:40,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,QUEDA,06:50,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,16:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,EVENTUAL,18:50,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,21:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,15:15,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:35,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,15:15,QUARTA-FEIRA,NUBLADO,NORTE,0,0
Cruzamento,ABALROAMENTO,18:03,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,18:15,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,09:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,15:15,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,09:15,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,13:10,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,10:00,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,13:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,14:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,CHOQUE,07:30,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,ABALROAMENTO,10:40,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,18:00,QUARTA-FEIRA,BOM,LESTE,0,0
Logradouro,COLISAO,09:00,QUARTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,11:10,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,09:30,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,16:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,COLISAO,08:15,QUARTA-FEIRA,BOM,LESTE,0,0
Cruzamento,COLISAO,20:10,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,16:40,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,QUEDA,09:45,QUARTA-FEIRA,BOM,NORTE,0,0
Logradouro,ABALROAMENTO,09:25,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,14:30,QUARTA-FEIRA,BOM,NORTE,0,0
Cruzamento,ABALROAMENTO,12:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,16:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,10:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,08:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,19:30,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,12:40,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,COLISAO,15:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Cruzamento,ABALROAMENTO,09:40,QUINTA-FEIRA,BOM,SUL,0,0
Cruzamento,CHOQUE,11:45,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ATROPELAMENTO,11:20,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,COLISAO,20:00,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,07:15,QUINTA-FEIRA,BOM,SUL,0,0
Logradouro,ABALROAMENTO,09:55,QUINTA-FEIRA,BOM,CENTRO,0,0
Logradouro,ABALROAMENTO,15:40,QUINTA-FEIRA,BOM,CENTRO,0,0
