LATITUDE;LONGITUDE;LOCAL;TIPO_ACID;DIA_SEM;FERIDOS;FERIDOS_GR;FATAIS;TEMPO;NOITE_DIA
-30.005188;-51.182527;0;1;1;0;0;0;0;0
-30.010109000000003;-51.161988;0;1;1;0;0;0;0;0
-30.019941999999997;-51.147265000000004;1;2;1;0;0;0;0;1
-30.135355;-51.097271;1;0;1;1;0;0;0;0
-30.111323;-51.247603999999995;1;2;2;0;0;0;0;1
-30.073309000000002;-51.241392;0;2;2;0;0;0;0;1
-30.050092;-51.229692;0;1;2;0;0;0;0;0
-30.036053999999996;-51.226225;1;2;2;0;0;0;0;1
-30.03634000000001;-51.225952;0;1;2;0;0;0;0;1
-30.033005;-51.214531;0;5;2;0;0;0;0;0
-30.048522;-51.213234;1;1;2;1;0;0;0;1
-30.04979;-51.212129;0;1;2;0;0;0;0;1
-30.113094;-51.211088000000004;1;3;2;1;0;0;0;0
-30.080405;-51.199506;1;0;2;2;0;0;1;1
-29996271.0;-51.19752800000001;1;2;2;0;0;0;0;1
-29991031.0;-51.196095;1;1;2;0;0;0;0;1
-29997426.0;-51.194007;0;1;2;0;0;0;0;0
-30.028357;-51.186091;1;1;2;1;0;0;0;1
-30.066838;-51.183785;1;3;2;0;0;0;0;1
-30.007728000000004;-51.1692;1;2;2;0;0;0;0;0
-30.03947;-51.165607;1;3;2;0;0;0;0;0
-30.009838000000002;-51.159915999999996;0;0;2;1;0;0;0;0
-30.061894;-51.159077;1;3;2;0;0;0;0;1
-30.006031;-51.131509;0;1;2;0;0;0;0;0
-30.013399;-51.122225;1;1;2;1;0;0;0;1
-30.014115999999998;-51.11911;0;1;2;0;0;0;0;1
-30.142583000000002;-51.117387;1;1;2;1;0;0;0;1
-30.019942999999998;-51.094245;1;0;2;1;0;0;0;1
-30.029203999999996;-51.23373;1;3;3;0;0;0;0;0
-30.046103000000002;-51.23263;0;1;3;0;0;0;0;0
-30.101005999999998;-51.230557;1;0;3;1;0;0;0;0
-30.025482;-51.227503999999996;1;1;3;0;0;0;0;0
-30.031840999999996;-51.223279;1;3;3;0;0;0;0;0
-30.045477;-51.222569;1;1;3;0;0;0;0;0
-30.138046999999997;-51.220527000000004;0;1;3;1;0;0;0;0
-30.023281;-51.219148;0;3;3;0;0;0;0;0
-30.042098;-51.216934;0;3;3;0;0;0;0;0
-30.041302;-51.215563;0;0;3;1;0;0;0;0
-30.049565;-51.212968;0;3;3;0;0;0;0;0
-30.047064000000002;-51.21114;1;1;3;0;0;0;1;1
-30.115109000000004;-51.210299;1;1;3;1;0;0;0;0
-30.044248;-51.209289;1;1;3;2;0;0;0;1
-30.070163;-51.204109;0;3;3;0;0;0;0;0
-30.072765999999998;-51.20284;1;1;3;1;0;0;0;1
-30.017289;-51.202496999999994;1;0;3;1;0;0;0;1
-30.073809000000004;-51.202172999999995;1;1;3;1;0;0;0;1
-30.073809000000004;-51.202172999999995;1;1;3;1;0;0;0;1
-30.017149;-51.198855;1;0;3;2;0;0;0;0
-29997426.0;-51.194007;0;1;3;1;0;0;0;0
-30.005736;-51.193415;0;1;3;0;0;0;0;0
-30.006890000000002;-51.192728;1;3;3;0;0;0;0;0
-30.00072;-51.1916;0;3;3;0;0;0;0;0
-29999430.0;-51.191131;0;3;3;0;0;0;0;0
-30.024690999999997;-51.190146999999996;0;1;3;0;0;0;0;0
-30.043763000000002;-51.188968;1;1;3;0;0;0;0;0
-30.018096999999997;-51.186318;1;3;3;0;0;0;0;0
-30.007914000000003;-51.178816;0;1;3;0;0;0;0;0
-30.020852;-51.172539;0;1;3;0;0;0;0;0
-30.010047999999998;-51.161343;1;1;3;1;0;0;0;0
-30.02717800000001;-51.160984;1;1;3;0;0;0;1;0
-30.033497999999998;-51.14841;1;3;3;1;0;0;1;1
-30.013708;-51.143392999999996;1;2;3;0;0;0;0;0
-30.0708;-51.139911;1;1;3;0;0;0;0;0
-30.041546000000004;-51.135121999999996;1;0;3;1;0;0;0;1
-29986244.0;-51.121351000000004;1;0;3;1;0;0;1;1
-30.032242999999998;-51.119114;1;1;3;1;0;0;0;1
-29999975.0;-51.115308;0;1;3;0;0;0;0;0
-29981005.0;-51.113477;1;1;3;0;0;0;0;0
-30.018228000000004;-51.098476;1;1;3;1;0;0;0;0
-30.114596999999996;-51.249362;1;1;4;1;0;0;0;0
-30.026589;-51.231051;1;1;4;0;0;0;0;0
-30.101931;-51.230763;1;0;4;1;0;0;0;0
-30.096328000000003;-51.229442;0;3;4;0;0;0;0;0
-30.106676;-51.227543;1;1;4;0;0;0;0;0
-30.106759000000004;-51.227441999999996;0;1;4;0;0;0;0;1
-30.029937;-51.226932;1;3;4;0;0;0;0;1
-30.038313;-51.224253999999995;1;1;4;0;0;0;1;0
-30.043012;-51.220927;1;1;4;1;0;0;0;0
-30.043665999999998;-51.219938;1;0;4;1;0;0;0;0
-30.03872800000001;-51.219751;1;1;4;0;0;0;0;1
-30.02879;-51.215882;1;3;4;1;0;0;0;1
-30.026803;-51.215576;0;1;4;0;0;0;0;0
-30.055128000000003;-51.214859000000004;1;3;4;0;0;0;0;0
-30.042599;-51.214591999999996;0;0;4;1;0;0;0;0
-30.046923;-51.213545;0;1;4;2;0;0;0;0
-30.05065;-51.213135;1;1;4;0;0;0;0;0
-30.027821999999997;-51.208541;0;1;4;0;0;0;0;0
-30.028107000000002;-51.208469;0;1;4;1;0;0;0;0
-30.03855900000001;-51.204941999999996;1;1;4;0;0;0;0;1
-30.017467;-51.204938;0;3;4;1;0;0;0;1
-30.011784999999996;-51.20465;0;1;4;0;0;0;0;0
-30.027766999999997;-51.20299;0;3;4;0;0;0;0;0
-29998451.0;-51.202096999999995;0;1;4;0;0;0;0;0
-29985965.0;-51.197008000000004;1;3;4;1;0;0;0;0
-29998145.0;-51.190658;0;1;4;0;0;0;1;0
-29999750.0;-51.189657000000004;0;1;4;0;0;0;0;0
-29999750.0;-51.189657000000004;0;1;4;0;0;0;1;0
-30.063691;-51.17250900000001;1;1;4;1;0;0;0;0
-30.001911;-51.169047;1;1;4;0;0;0;1;0
-30.040822;-51.149501;1;4;4;1;0;0;0;0
-30.011839000000002;-51.147753;1;1;4;0;0;0;1;0
-30.009527000000002;-51.145047;0;4;4;1;0;0;0;0
-30.01265900000001;-51.141697;0;3;4;0;0;0;0;0
-30.042078000000004;-51.137194;0;1;4;0;0;0;0;0
-30.219065999999998;-51.107929999999996;1;3;4;1;0;0;0;0
-30.027434999999997;-51.107175;1;1;4;1;0;0;0;1
-30.104658;-51.2413;1;1;5;1;0;0;0;0
-30.028097;-51.234213000000004;0;3;5;0;0;0;0;0
-30.032775;-51.227349;1;1;5;0;0;0;0;0
-30.090234000000002;-51.226989;0;1;5;0;0;0;0;1
-30.135109000000003;-51.226091;1;3;5;0;0;0;0;0
-30.030041999999998;-51.225795;0;0;5;1;0;0;0;0
-30.071878;-51.223407;0;1;5;0;0;0;1;0
-30.048785;-51.22272;1;1;5;1;0;0;0;1
-30.023196000000002;-51.21908;1;1;5;0;0;0;0;1
-30.037916999999997;-51.218224;1;1;5;0;0;0;0;0
-30.131996;-51.218125;1;3;5;1;0;0;0;1
-30.01828900000001;-51.213039;1;1;5;0;0;0;0;0
-30.021938000000002;-51.212845;1;1;5;2;0;0;0;0
-30.021372999999997;-51.212243;0;1;5;0;0;0;0;1
-30.023744;-51.211238;1;1;5;0;0;0;0;0
-30.006890999999996;-51.209071;1;0;5;2;0;0;0;0
-30.043699;-51.208464;1;1;5;1;0;0;0;0
-30.068761;-51.204735;1;4;5;1;0;0;0;0
-30.046111;-51.202819;0;1;5;0;0;0;0;0
-30.025060999999997;-51.202476000000004;1;1;5;0;0;0;0;0
-30.044003000000004;-51.202242;0;1;5;0;0;0;0;0
-30.072877000000002;-51.201513;1;1;5;1;0;0;0;0
-30.028569;-51.198861;1;3;5;0;0;0;0;0
-30.008107;-51.198079;1;1;5;1;0;0;0;0
-30.157515000000004;-51.193615;1;1;5;1;0;0;0;0
-30.040467;-51.191765999999994;1;3;5;0;0;0;0;0
-30.021302000000002;-51.184404;1;1;5;0;0;0;0;0
-30.042747;-51.184191999999996;1;0;5;1;0;0;0;0
-30.048066;-51.179125;1;3;5;0;0;0;0;0
-30.046105999999998;-51.178889;0;1;5;0;0;0;0;0
-30.002245000000002;-51.173233;1;3;5;0;0;0;0;0
-30.060723;-51.169682;1;3;5;1;0;0;0;0
-30.010826;-51.16952;1;1;5;0;0;0;0;0
-30.041428000000003;-51.169369;0;1;5;0;0;0;0;0
-30.05157800000001;-51.159517;1;1;5;1;0;0;0;1
-30.05528300000001;-51.15932700000001;1;1;5;0;0;0;0;0
-30.006043;-51.156611;1;2;5;0;0;0;0;0
-30.037138;-51.153632;1;1;5;0;0;0;0;0
-30.064984999999997;-51.14864;1;0;5;1;0;0;0;0
-30.00292;-51.138556;1;1;5;1;0;0;0;0
-30.012047999999997;-51.132444;0;1;5;0;0;0;0;1
-30.016703000000003;-51.13113900000001;1;3;5;1;0;0;0;1
-30.142364;-51.121145;1;0;5;1;0;0;0;0
-29978770.0;-51.114481;1;1;5;0;0;0;0;0
-30.113769;-51.254469;0;1;6;0;0;0;0;0
-30.108643;-51.253975;1;3;6;0;0;0;0;0
-30.03431500000001;-51.240875;1;3;6;0;0;0;0;0
-30.027515;-51.233083;1;3;6;0;0;0;0;0
-30.106828000000004;-51.22737;1;4;6;1;0;0;0;0
-30.042553;-51.224475;0;1;6;0;0;0;0;0
-30.135023999999998;-51.222919;1;1;6;1;0;0;0;0
-30.037027000000002;-51.221886;1;1;6;0;0;0;0;1
-30.022152000000002;-51.220753;1;1;6;0;0;0;0;0
-30.022982;-51.219027000000004;1;3;6;0;0;0;0;1
-30.027743;-51.213981;1;1;6;0;0;0;0;1
-30.023046;-51.210386;0;1;6;0;0;0;0;0
-30.017084999999998;-51.20900200000001;1;0;6;0;0;1;0;0
-30.063806;-51.20600200000001;1;3;6;0;0;0;0;0
-30.043352000000002;-51.203967999999996;0;3;6;0;0;0;0;0
-30.047653000000004;-51.203857;1;1;6;0;0;0;0;1
-30.004102000000003;-51.201775;0;1;6;0;0;0;0;0
-30.079493;-51.201104;1;1;6;1;0;0;0;1
-30.00445;-51.200627000000004;0;1;6;0;0;0;0;0
-30.012782;-51.198684;0;1;6;0;0;0;0;0
-30.039575;-51.19441;0;3;6;0;0;0;0;0
-30.044721999999997;-51.193517;1;1;6;1;0;0;0;0
-30.013357;-51.191992;1;3;6;0;0;0;0;0
-30.004388;-51.191656;1;3;6;1;0;0;0;0
-30.00433;-51.191295000000004;1;1;6;1;0;0;0;0
-29998448.0;-51.189192;0;1;6;0;0;0;0;0
-30.027226000000002;-51.188217;0;1;6;0;0;0;0;0
-30.050203999999997;-51.183846;0;1;6;0;0;0;0;0
-30.02035900000001;-51.171213;0;3;6;0;0;0;0;0
-30.051882;-51.170474;0;1;6;0;0;0;0;0
-30.047676;-51.16608;0;1;6;0;0;0;0;0
-30.012940000000004;-51.157579999999996;1;1;6;1;0;0;0;1
-30.00955900000001;-51.151353;1;2;6;0;0;0;0;1
-30.158995;-51.147695;1;1;6;1;0;0;0;1
-30.008755999999998;-51.144366999999995;1;3;6;1;0;0;0;0
-30.007816;-51.142909;0;3;6;0;0;0;0;0
-30.004516;-51.142602000000004;1;1;6;1;0;0;0;0
-30.032646000000003;-51.135065999999995;0;1;6;0;0;0;0;0
-30.000046;-51.13016500000001;1;1;6;1;0;0;0;0
-30.039448999999998;-51.128840999999994;1;1;6;1;0;0;0;0
-30.01451500000001;-51.116845;1;1;6;1;0;0;0;0
-29978138.0;-51.114544;1;0;6;1;0;0;0;1
-29990871.0;-51.111109;1;1;6;1;0;0;0;0
-30.015118;-51.109303999999995;0;2;6;0;0;0;0;0
-30.09603;-51.243108;0;3;0;0;0;0;0;1
-30.131064000000002;-51.228938;1;1;0;0;0;0;0;0
-30.048213;-51.227249;1;2;0;0;0;0;0;0
-30.06826;-51.2254;1;1;0;1;0;0;0;0
-30.024286;-51.225054;0;1;0;0;0;0;0;0
-30.04069;-51.225045;0;1;0;0;0;0;0;0
-30.024147999999997;-51.222995000000004;1;3;0;0;0;0;0;0
-30.025006;-51.221128;0;1;0;0;0;0;0;0
-30.024984000000003;-51.218377000000004;1;1;0;0;0;0;1;0
-30.077032;-51.216156;1;3;0;1;0;0;0;0
-30.033023999999997;-51.214433;1;3;0;0;0;0;0;0
-30.011658;-51.212536;1;3;0;0;0;0;0;0
-30.046290999999997;-51.211701;0;1;0;0;0;0;0;0
-30.079865;-51.210145000000004;1;3;0;0;0;0;0;0
-30.020044;-51.210139;1;3;0;0;0;0;0;1
-30.029367999999998;-51.209756;0;1;0;0;0;0;0;0
-30.044539;-51.20973400000001;0;1;0;0;0;0;1;0
-30.054621;-51.207542;1;1;0;1;0;0;0;1
-30.033025;-51.206461;1;2;0;0;0;0;0;0
-30.085712;-51.206389;1;1;0;0;0;0;1;0
-30.014433;-51.204063;0;1;0;0;0;0;0;0
-30.02021;-51.203994;1;3;0;0;0;0;0;0
-30.042982000000002;-51.200243;1;1;0;0;0;0;0;0
-30.022740000000002;-51.198121;0;1;0;0;0;0;0;0
-30.045810999999997;-51.19798400000001;0;1;0;0;0;0;0;0
-29996240.0;-51.197435999999996;0;1;0;0;0;0;0;0
-30.039890999999997;-51.195941999999995;1;3;0;0;0;0;0;0
-30.028615999999996;-51.194468;0;1;0;0;0;0;0;0
-30.077478999999997;-51.19425800000001;1;1;0;0;0;0;0;0
-30.014135999999997;-51.186834999999995;1;3;0;0;0;0;0;0
-30.00723;-51.18425;0;1;0;1;0;0;0;0
-30.023414000000002;-51.183337;1;2;0;0;0;0;1;0
-30.036027;-51.172470000000004;0;1;0;0;0;0;0;0
-30.02528;-51.163292;1;0;0;1;0;0;0;1
-30.012165999999997;-51.162076;1;1;0;1;0;0;0;1
-30.014625;-51.161349;1;3;0;0;0;0;0;0
-30.018587;-51.159582;1;1;0;1;0;0;0;0
-30.00962100000001;-51.150979;1;3;0;0;0;0;0;0
-30.009601;-51.146819;1;3;0;0;0;0;0;0
-30.163657;-51.144386;1;3;0;1;0;0;0;0
-30.002964000000002;-51.14245;1;3;0;0;0;0;0;0
-30.009553000000004;-51.13800000000001;1;1;0;0;0;0;0;0
-30.098291999999997;-51.12677;1;1;0;2;0;0;0;0
-29959114.0;-51.111272;1;1;0;1;0;0;0;0
-30.214195;-51.10631400000001;1;1;0;1;0;0;0;0
-30.018159000000004;-51.100273;0;1;0;0;0;0;0;0
-30.239348;-51.074184;1;4;0;1;0;0;0;1
-30.096318;-51.229268;1;2;1;0;0;0;0;0
-30.09119500000001;-51.222087;1;3;1;0;0;0;0;0
-30.046915000000002;-51.217448;1;1;1;1;0;0;0;1
-30.043998;-51.207815000000004;1;1;1;1;0;0;0;1
-30.046974;-51.204293;0;3;1;0;0;0;0;0
-30.030440999999996;-51.202785;0;1;1;0;0;0;0;0
-30.006464;-51.191778;1;3;1;1;0;0;0;1
-30.042665000000003;-51.187265999999994;1;0;1;1;0;0;0;1
-30.048436;-51.179294;1;3;1;1;0;0;0;0
-30.047022;-51.166321999999994;0;1;1;0;0;0;0;1
-30.010708;-51.165259999999996;1;3;1;0;0;0;0;0
-30.063879999999997;-51.161028;1;0;1;1;0;0;0;0
-30.159646000000002;-51.159939;1;1;1;1;0;0;0;1
-30.164527000000003;-51.155205;1;1;1;1;0;0;0;1
-30.007401;-51.148745;0;1;1;0;0;0;0;0
-30.041525;-51.146259;1;3;1;0;0;0;0;0
-30.006108;-51.144525;1;1;1;0;0;0;0;0
-30.012890999999996;-51.143344;0;1;1;1;0;0;0;1
-30.01881400000001;-51.139276;1;1;1;0;0;0;0;1
-30.001884999999998;-51.134648;1;7;1;0;0;0;0;0
-30.032322999999998;-51.121345;1;3;1;0;0;0;0;0
-30.031139000000003;-51.239031;1;4;2;2;0;0;0;1
-30.024590999999997;-51.223777;1;0;2;1;0;0;0;1
-30.034084999999997;-51.221945;0;3;2;0;0;0;2;0
-30.036677;-51.219186;1;0;2;1;0;0;0;1
-30.051484999999996;-51.218313;1;3;2;1;0;0;0;0
-30.040307000000002;-51.216337;0;1;2;1;0;0;0;1
-30.052983;-51.216149;1;1;2;0;0;0;2;0
-29997244.0;-51.18878;1;3;2;0;0;0;1;0
-30.02767;-51.177432;1;3;2;0;0;0;1;0
-30.062615;-51.149812;1;3;2;0;0;0;0;0
-30.012686;-51.145375;1;5;2;0;0;0;0;0
-30.075612;-51.130990999999995;1;2;2;1;0;0;1;0
-30.014337;-51.11182;0;3;2;0;0;0;0;1
-30.123973;-51.244621;1;1;3;1;0;0;0;1
-30.032517;-51.23067;0;1;3;0;0;0;0;0
-30.023371;-51.22317;0;1;3;0;0;0;1;0
-30.023512;-51.221612;0;3;3;0;0;0;1;0
-30.038228999999998;-51.220318;1;3;3;0;0;0;1;0
-30.050628000000003;-51.220277;1;1;3;0;0;0;1;0
-30.023038;-51.218992;1;1;3;0;0;0;1;0
-30.031914;-51.218158;1;1;3;0;0;0;1;0
-30.047508;-51.218149;0;1;3;0;0;0;2;1
-30.077690000000004;-51.216955;1;3;3;0;0;0;0;1
-30.056590000000003;-51.215528000000006;0;1;3;0;0;0;1;0
-30.049565;-51.212968;0;1;3;0;0;0;0;1
-30.144781;-51.212355;1;1;3;0;0;0;0;0
-30.048515000000002;-51.209965000000004;0;1;3;0;0;0;1;0
-30.006349;-51.203915;0;1;3;0;0;0;1;0
-30.001721000000003;-51.203439;0;1;3;0;0;0;0;1
-30.078281;-51.203165999999996;0;3;3;0;0;0;2;0
-30.019877;-51.202104999999996;1;1;3;0;0;0;1;0
-29997051.0;-51.197739;0;1;3;0;0;0;1;0
-29996948.0;-51.197606;1;0;3;1;0;0;0;1
-30.021644000000002;-51.189547999999995;1;1;3;1;0;0;1;0
-30.042877;-51.185469;1;3;3;0;0;0;1;0
-30.031610999999998;-51.179371;1;3;3;0;0;0;1;0
-30.006169;-51.178697;0;1;3;0;0;0;1;0
-30.022847;-51.177887;1;2;3;0;0;0;1;0
-30.116218;-51.177356;1;2;3;0;0;0;2;0
-30.155557;-51.165002;1;0;3;1;0;0;1;0
-30.000885999999998;-51.164123;1;1;3;0;0;0;1;0
-30.044006;-51.143117;1;3;3;0;0;0;2;0
-30.014823;-51.139185999999995;1;1;3;0;0;0;0;0
-29979901.0;-51.114645;0;3;3;0;0;0;1;0
-29977401.0;-51.114585999999996;1;3;3;0;0;0;1;0
-29991252.0;-51.112576000000004;1;1;3;2;0;0;0;1
-30.02029000000001;-51.105946;1;3;3;1;0;0;0;0
-30.045576;-51.098147999999995;1;1;3;1;0;0;0;1
-30.095237;-51.249534999999995;1;3;4;0;0;0;0;1
-30.127672999999998;-51.240645;1;1;4;0;0;0;0;0
-30.102054;-51.230695000000004;1;1;4;0;0;0;0;0
-30.041596000000002;-51.22874;1;3;4;0;0;0;0;1
-30.041596000000002;-51.22874;1;1;4;0;0;0;0;1
-30.044909000000004;-51.227375;1;3;4;0;0;0;0;0
-30.026497999999997;-51.225432;0;0;4;1;0;0;0;1
-30.083493;-51.224835;1;0;4;1;0;1;0;0
-30.051014000000002;-51.223201;1;2;4;0;0;0;0;1
-30.031628;-51.223063;0;1;4;0;0;0;0;0
-30.029201;-51.219353999999996;1;1;4;1;0;0;0;0
-30.058542;-51.217228999999996;0;1;4;0;0;0;0;0
-30.042895;-51.214409;1;1;4;1;0;0;0;0
-30.020545000000002;-51.211378;1;1;4;0;0;0;0;0
-30.036595000000002;-51.209984999999996;0;1;4;0;0;0;0;0
-30.039478999999996;-51.209235;1;1;4;0;0;0;0;0
-30.032617;-51.205591;1;0;4;1;0;0;0;1
-30.013293;-51.205375;0;1;4;0;0;0;0;1
-30.025503999999998;-51.203022999999995;1;1;4;0;0;0;0;0
-29998640.0;-51.201347;0;1;4;0;0;0;0;0
-30.048151;-51.199873;1;1;4;0;0;0;0;1
-29999484.0;-51.197398;0;1;4;1;0;0;0;1
-30.053318;-51.197138;0;1;4;0;0;0;0;0
-30.052705;-51.195454999999995;0;1;4;0;0;0;0;0
-30.002435;-51.191777;1;1;4;1;0;0;0;0
-30.00883300000001;-51.189524;1;1;4;0;0;0;0;0
-30.042298;-51.188533;1;1;4;0;0;0;0;0
-30.19152;-51.188077;1;1;4;1;0;0;0;1
-30.009609;-51.185545;1;3;4;0;0;0;0;0
-30.042871;-51.184728;0;1;4;0;0;0;0;0
-30.057040999999998;-51.18459;0;1;4;0;0;0;0;1
-30.051171999999998;-51.18105300000001;1;3;4;0;0;0;1;0
-30.002318;-51.178714;1;1;4;0;0;0;0;0
-30.016107;-51.172179;1;1;4;1;0;0;0;1
-30.012666999999997;-51.164826;0;1;4;0;0;0;0;0
-30.017736;-51.161782;1;1;4;0;0;0;0;1
-30.009612;-51.158172;1;3;4;0;0;0;0;0
-29997041.0;-51.147067;1;3;4;0;0;0;0;0
-29997010.0;-51.145579;1;1;4;1;0;0;0;1
-30.027103000000004;-51.143626;1;1;4;1;0;0;0;1
-29998501.0;-51.132513;1;3;4;0;0;0;0;0
-30.00469600000001;-51.127614;1;1;4;1;0;0;0;0
-30.039108000000002;-51.1268;1;2;4;0;0;0;0;0
-30.092691;-51.244353000000004;1;1;5;0;0;0;0;0
-30.129686;-51.237934;1;5;5;0;0;0;0;0
-30.033957;-51.236459;1;3;5;1;0;0;0;1
-30.101611;-51.230831;1;3;5;0;0;0;0;0
-30.058666;-51.229588;1;3;5;0;0;0;0;0
-30.106759000000004;-51.227441999999996;0;1;5;0;0;0;0;1
-30.033948;-51.221214;1;1;5;1;0;0;0;0
-30.023745;-51.219176000000004;0;1;5;0;0;0;0;1
-30.109465000000004;-51.21907;1;1;5;0;0;0;0;1
-30.040015000000004;-51.216595;1;3;5;0;0;0;1;0
-30.118032;-51.215855;1;0;5;1;0;0;0;0
-30.077281;-51.214217;1;1;5;1;0;0;0;0
-30.11468300000001;-51.212305;1;1;5;1;0;0;0;0
-30.034153000000003;-51.21226;1;2;5;0;0;0;0;1
-30.036094;-51.208265000000004;0;5;5;0;0;0;0;0
-30.116271;-51.207488;1;1;5;1;0;0;0;1
-30.037701000000002;-51.203888;1;3;5;0;0;0;0;0
-30.015846000000003;-51.200278999999995;0;4;5;1;0;0;0;0
-30.072769;-51.199464;1;2;5;1;0;0;0;1
-30.047687;-51.196681;0;3;5;0;0;0;0;0
-30.011756;-51.196259999999995;1;2;5;0;0;0;0;0
-30.045456;-51.195723;1;3;5;0;0;0;0;0
-30.157007;-51.195349;1;1;5;1;0;0;0;1
-30.02499000000001;-51.19332;0;1;5;0;0;0;0;0
-30.037612;-51.191872;0;3;5;0;0;0;0;0
-30.021122;-51.190603;0;1;5;0;0;0;0;1
-30.157512;-51.190584;1;1;5;0;0;0;0;1
-30.01701;-51.186377;1;3;5;0;0;0;0;0
-30.017856;-51.18633;0;1;5;0;0;0;0;1
-30.030462;-51.154649;0;1;5;1;0;0;0;0
-30.027437;-51.154358;1;1;5;1;0;0;0;0
-30.015983000000002;-51.131147;1;1;5;1;0;0;0;0
-30.008232;-51.128203000000006;1;1;5;2;0;0;0;0
-29991642.0;-51.115478;1;1;5;1;0;0;0;0
-30.013752;-51.100086;1;1;5;1;0;0;0;0
-30.068316999999997;-51.237936;1;1;6;1;0;0;0;0
-30.029190000000003;-51.236447999999996;0;1;6;0;0;0;0;0
-30.041757;-51.23157;1;1;6;0;0;0;0;0
-30.09840100000001;-51.231377;1;0;6;1;0;0;0;0
-30.085703000000002;-51.23121;1;1;6;0;0;0;0;0
-30.081471999999998;-51.22962800000001;1;0;6;1;0;0;0;0
-30.036873999999997;-51.22815;1;1;6;0;0;0;0;0
-30.056457;-51.227915;1;2;6;1;0;0;0;0
-30.020128999999997;-51.217586;0;3;6;0;0;0;0;0
-30.062248999999998;-51.217406;1;1;6;0;0;0;0;0
-30.015653000000004;-51.214535999999995;1;3;6;0;0;0;0;1
-30.0203;-51.213595;1;1;6;0;0;0;0;1
-30.064290999999997;-51.21233400000001;1;1;6;1;0;0;0;0
-30.029634;-51.208391999999996;1;3;6;0;0;0;0;0
-30.058983;-51.207572;1;3;6;0;0;0;0;1
-30.002077000000003;-51.20731;1;3;6;0;0;0;0;0
-30.009663;-51.206487;0;1;6;0;0;0;1;0
-30.0731;-51.202595;0;3;6;0;0;0;0;0
-30.048706;-51.200996999999994;0;1;6;0;0;0;0;1
-30.070121;-51.199913;1;1;6;3;0;0;1;0
-30.0462;-51.198549;1;1;6;1;0;0;0;0
-30.002312;-51.198516;0;3;6;0;0;0;0;0
-30.014832000000002;-51.198188;0;1;6;0;0;0;0;0
-30.047687;-51.196681;0;1;6;1;0;0;0;0
-30.082352;-51.196246;1;3;6;1;0;0;0;0
-30.157703;-51.191185;0;0;6;1;0;0;0;1
-30.035884999999997;-51.191157000000004;1;1;6;0;0;0;0;1
-29996860.0;-51.190188;0;3;6;0;0;0;0;0
-30.01807;-51.18952;0;1;6;0;0;0;0;1
-30.001687;-51.187389;0;1;6;0;0;0;1;0
-30.00232;-51.181475;1;3;6;0;0;0;0;0
-30.011302;-51.18051;1;2;6;0;0;0;0;0
-30.017447999999998;-51.174668;1;3;6;1;0;0;0;1
-30.017353999999997;-51.17439;1;3;6;1;0;0;0;0
-30.004582;-51.169884;1;1;6;1;0;0;0;1
-30.006579;-51.166540999999995;1;3;6;0;0;0;0;0
-30.039555;-51.16594;0;3;6;0;0;0;0;0
-30.014038;-51.165665000000004;1;1;6;1;0;0;0;0
-30.012773;-51.165596;0;1;6;0;0;0;0;0
-30.010996000000002;-51.16502;1;0;6;0;0;1;0;0
-30.039227;-51.161390999999995;1;3;6;1;0;0;0;0
-30.010111;-51.159845000000004;1;3;6;0;0;0;0;0
-30.018552000000003;-51.159799;1;1;6;0;0;0;0;0
-30.016638;-51.154551;1;0;6;1;0;0;0;0
-30.040710999999998;-51.153073;1;3;6;0;0;0;0;0
-30.059946000000004;-51.151084999999995;1;3;6;0;0;0;0;0
-30.066174;-51.149784999999994;1;1;6;0;0;0;0;0
-29996994.0;-51.146189;0;1;6;0;0;0;0;0
-30.070840000000004;-51.13995300000001;1;2;6;0;0;0;0;0
-30.002097999999997;-51.134902000000004;1;2;6;0;0;0;0;0
-30.146403999999997;-51.130895;0;1;6;0;0;0;0;0
-30.018881;-51.11958900000001;0;3;6;0;0;0;0;1
-29991066.0;-51.10833;1;1;6;0;0;0;0;1
-30.117017999999998;-51.25322;1;1;0;0;0;0;0;0
-30.102854999999998;-51.252486;1;1;0;1;0;0;0;0
-30.082901;-51.24707100000001;1;1;0;0;0;0;1;1
-30.125963;-51.242635;1;0;0;1;0;0;0;0
-30.026308;-51.224826;1;3;0;0;0;0;0;1
-30.027796999999996;-51.224457;1;0;0;1;0;0;0;0
-30.050599;-51.221933;1;2;0;0;0;0;0;0
-30.023512;-51.221612;0;1;0;0;0;0;0;1
-30.138845;-51.220166;1;3;0;1;0;0;0;0
-30.023038;-51.218992;1;1;0;0;0;0;0;1
-30.142616999999998;-51.216189;1;3;0;0;0;0;0;0
-30.017765999999998;-51.213766;1;1;0;0;0;0;0;0
-30.022877;-51.210255;1;3;0;0;0;0;0;0
-30.034822;-51.209647;1;1;0;0;0;0;0;0
-30.036094;-51.208265000000004;0;3;0;2;0;0;0;0
-30.023055;-51.207654999999995;0;3;0;0;0;0;0;0
-30.06819500000001;-51.204899;1;3;0;1;0;0;0;0
-30.017397999999996;-51.204343;1;3;0;0;0;0;0;0
-30.049505;-51.204291999999995;1;1;0;0;0;0;0;0
-30.009921999999996;-51.20128;1;3;0;0;0;0;0;0
-30.022879;-51.199379;1;1;0;0;0;0;0;0
-30.038813;-51.198757;1;3;0;0;0;0;0;0
-30.048733000000002;-51.19859500000001;1;1;0;1;0;0;0;1
